Region,Nearby,Similar
region-1749,"['region-172', 'region-787', 'region-1319', 'region-1498', 'region-1511', 'region-1604', 'region-1667', 'region-1696', 'region-1700', 'region-1749', 'region-1796', 'region-1901', 'region-1907', 'region-2016']","['region-1429', 'region-1604', 'region-1642', 'region-1643', 'region-1651', 'region-1696', 'region-1700', 'region-1716', 'region-1729', 'region-1743', 'region-1756', 'region-1760', 'region-1783', 'region-1796', 'region-1890', 'region-1936', 'region-1966', 'region-1994', 'region-2031']"
region-1750,"['region-50', 'region-54', 'region-428', 'region-487', 'region-623', 'region-671', 'region-692', 'region-720', 'region-853', 'region-1750', 'region-1764', 'region-1776', 'region-1822', 'region-1826', 'region-1829', 'region-1838', 'region-1845', 'region-1854']",[]
region-1751,"['region-129', 'region-152', 'region-180', 'region-257', 'region-396', 'region-444', 'region-611', 'region-613', 'region-619', 'region-644', 'region-702', 'region-711', 'region-768', 'region-833', 'region-852', 'region-885', 'region-900', 'region-983', 'region-993', 'region-996', 'region-1010', 'region-1143', 'region-1159', 'region-1162', 'region-1216', 'region-1293', 'region-1307', 'region-1601', 'region-1653', 'region-1707', 'region-1712', 'region-1751', 'region-1752', 'region-1779', 'region-1809', 'region-1825', 'region-1856', 'region-1879', 'region-1925', 'region-1960', 'region-1965']","['region-835', 'region-1721', 'region-1753']"
region-1752,"['region-146', 'region-180', 'region-272', 'region-351', 'region-531', 'region-547', 'region-691', 'region-966', 'region-1620', 'region-1629', 'region-1712', 'region-1748', 'region-1751', 'region-1752', 'region-1779', 'region-1798', 'region-1809', 'region-1825', 'region-1912', 'region-1964', 'region-1965']",[]
region-1753,"['region-248', 'region-401', 'region-406', 'region-472', 'region-492', 'region-717', 'region-778', 'region-785', 'region-798', 'region-800', 'region-811', 'region-820', 'region-835', 'region-896', 'region-912', 'region-926', 'region-931', 'region-950', 'region-965', 'region-1056', 'region-1063', 'region-1156', 'region-1164', 'region-1230', 'region-1269', 'region-1409', 'region-1500', 'region-1583', 'region-1606', 'region-1652', 'region-1665', 'region-1681', 'region-1726', 'region-1753', 'region-1770', 'region-1794', 'region-1821', 'region-1834', 'region-1846', 'region-1874', 'region-1888']","['region-835', 'region-1721', 'region-1751']"
region-1754,"['region-10', 'region-14', 'region-16', 'region-56', 'region-176', 'region-181', 'region-246', 'region-259', 'region-267', 'region-308', 'region-317', 'region-358', 'region-503', 'region-588', 'region-746', 'region-752', 'region-1719', 'region-1754', 'region-1781', 'region-1877', 'region-1999', 'region-2008']",['region-1865']
region-1755,"['region-32', 'region-128', 'region-157', 'region-200', 'region-320', 'region-761', 'region-797', 'region-804', 'region-838', 'region-863', 'region-918', 'region-919', 'region-986', 'region-1044', 'region-1253', 'region-1657', 'region-1686', 'region-1698', 'region-1728', 'region-1729', 'region-1755', 'region-1881', 'region-1890', 'region-1897', 'region-1918', 'region-1922', 'region-1956']",[]
region-1756,"['region-708', 'region-782', 'region-1019', 'region-1080', 'region-1273', 'region-1349', 'region-1386', 'region-1388', 'region-1429', 'region-1494', 'region-1572', 'region-1604', 'region-1642', 'region-1700', 'region-1756', 'region-1760', 'region-1886', 'region-1901', 'region-1907']","['region-1429', 'region-1604', 'region-1642', 'region-1643', 'region-1651', 'region-1696', 'region-1700', 'region-1716', 'region-1729', 'region-1743', 'region-1749', 'region-1760', 'region-1783', 'region-1796', 'region-1890', 'region-1936', 'region-1966', 'region-1994', 'region-2031']"
region-1757,"['region-30', 'region-191', 'region-207', 'region-269', 'region-292', 'region-407', 'region-438', 'region-451', 'region-456', 'region-548', 'region-607', 'region-662', 'region-682', 'region-767', 'region-818', 'region-867', 'region-884', 'region-930', 'region-934', 'region-1085', 'region-1308', 'region-1333', 'region-1379', 'region-1400', 'region-1427', 'region-1486', 'region-1550', 'region-1557', 'region-1566', 'region-1578', 'region-1611', 'region-1713', 'region-1757', 'region-1835', 'region-1908', 'region-1942', 'region-2008', 'region-2027']",[]
region-1758,"['region-1', 'region-91', 'region-234', 'region-331', 'region-371', 'region-377', 'region-570', 'region-576', 'region-1630', 'region-1646', 'region-1662', 'region-1670', 'region-1671', 'region-1704', 'region-1723', 'region-1758', 'region-1831', 'region-1853', 'region-1856', 'region-1872', 'region-1925', 'region-1960']",[]
region-1759,"['region-51', 'region-57', 'region-227', 'region-243', 'region-273', 'region-378', 'region-384', 'region-409', 'region-467', 'region-473', 'region-496', 'region-557', 'region-683', 'region-699', 'region-710', 'region-750', 'region-789', 'region-791', 'region-807', 'region-864', 'region-877', 'region-892', 'region-899', 'region-921', 'region-960', 'region-975', 'region-977', 'region-978', 'region-1002', 'region-1024', 'region-1047', 'region-1059', 'region-1064', 'region-1095', 'region-1104', 'region-1176', 'region-1186', 'region-1188', 'region-1207', 'region-1263', 'region-1277', 'region-1314', 'region-1370', 'region-1714', 'region-1718', 'region-1742', 'region-1759', 'region-1762', 'region-1799', 'region-1834', 'region-1846', 'region-1849', 'region-1927', 'region-1969', 'region-2021']",[]
region-1760,"['region-421', 'region-708', 'region-829', 'region-1019', 'region-1080', 'region-1196', 'region-1220', 'region-1273', 'region-1349', 'region-1386', 'region-1388', 'region-1429', 'region-1445', 'region-1494', 'region-1554', 'region-1572', 'region-1642', 'region-1709', 'region-1756', 'region-1760', 'region-1869', 'region-1886', 'region-1901', 'region-1964', 'region-1965']","['region-1429', 'region-1604', 'region-1642', 'region-1643', 'region-1651', 'region-1696', 'region-1700', 'region-1716', 'region-1729', 'region-1743', 'region-1749', 'region-1756', 'region-1783', 'region-1796', 'region-1936', 'region-1966', 'region-1994']"
region-1761,"['region-21', 'region-23', 'region-28', 'region-72', 'region-75', 'region-100', 'region-154', 'region-171', 'region-182', 'region-185', 'region-189', 'region-219', 'region-239', 'region-242', 'region-250', 'region-275', 'region-313', 'region-341', 'region-343', 'region-357', 'region-430', 'region-431', 'region-441', 'region-499', 'region-522', 'region-534', 'region-577', 'region-579', 'region-590', 'region-656', 'region-664', 'region-730', 'region-742', 'region-766', 'region-776', 'region-922', 'region-1187', 'region-1430', 'region-1491', 'region-1512', 'region-1549', 'region-1562', 'region-1575', 'region-1576', 'region-1590', 'region-1687', 'region-1699', 'region-1744', 'region-1761', 'region-1777', 'region-1778', 'region-1786', 'region-1792', 'region-1801', 'region-1832', 'region-1908', 'region-2035']",[]
region-1762,"['region-60', 'region-63', 'region-134', 'region-273', 'region-384', 'region-400', 'region-505', 'region-566', 'region-599', 'region-669', 'region-699', 'region-771', 'region-803', 'region-892', 'region-907', 'region-999', 'region-1176', 'region-1188', 'region-1207', 'region-1277', 'region-1369', 'region-1370', 'region-1424', 'region-1602', 'region-1714', 'region-1718', 'region-1736', 'region-1745', 'region-1759', 'region-1762', 'region-1799', 'region-1800', 'region-1805', 'region-1843', 'region-1846', 'region-1906', 'region-1910', 'region-1927']","['region-1722', 'region-1858']"
region-1763,"['region-136', 'region-201', 'region-258', 'region-271', 'region-304', 'region-327', 'region-330', 'region-345', 'region-349', 'region-367', 'region-375', 'region-381', 'region-415', 'region-477', 'region-485', 'region-538', 'region-573', 'region-617', 'region-693', 'region-709', 'region-772', 'region-779', 'region-1449', 'region-1478', 'region-1716', 'region-1763', 'region-1802', 'region-1824', 'region-1848', 'region-1857', 'region-1902', 'region-1951']",[]
region-1764,"['region-50', 'region-54', 'region-428', 'region-487', 'region-593', 'region-623', 'region-671', 'region-692', 'region-720', 'region-853', 'region-1694', 'region-1750', 'region-1764', 'region-1776', 'region-1822', 'region-1826', 'region-1829', 'region-1838', 'region-1845', 'region-1854', 'region-1936']",[]
region-1765,"['region-98', 'region-297', 'region-1173', 'region-1189', 'region-1194', 'region-1272', 'region-1765', 'region-1767', 'region-1820', 'region-1859', 'region-1866', 'region-1989', 'region-2031', 'region-2037']","['region-1682', 'region-1773', 'region-1800', 'region-1967']"
region-1766,"['region-764', 'region-871', 'region-1621', 'region-1766', 'region-1945', 'region-2017', 'region-2037']",[]
region-1767,"['region-98', 'region-677', 'region-997', 'region-1033', 'region-1065', 'region-1141', 'region-1173', 'region-1189', 'region-1194', 'region-1272', 'region-1543', 'region-1548', 'region-1765', 'region-1767', 'region-1859', 'region-1866', 'region-1989', 'region-1991', 'region-2031']","['region-380', 'region-1679']"
region-1768,"['region-336', 'region-395', 'region-502', 'region-535', 'region-562', 'region-609', 'region-610', 'region-630', 'region-651', 'region-1768', 'region-1787', 'region-1789', 'region-1811', 'region-1814', 'region-1822', 'region-1826', 'region-1861', 'region-1987']",[]
region-1769,"['region-600', 'region-616', 'region-1571', 'region-1769', 'region-2039', 'region-2040']",['region-1702']
region-1770,"['region-22', 'region-82', 'region-254', 'region-277', 'region-426', 'region-492', 'region-532', 'region-717', 'region-781', 'region-848', 'region-926', 'region-931', 'region-962', 'region-965', 'region-1409', 'region-1483', 'region-1606', 'region-1652', 'region-1681', 'region-1703', 'region-1745', 'region-1746', 'region-1753', 'region-1770', 'region-1784', 'region-1793', 'region-1794', 'region-1846', 'region-1888', 'region-1906', 'region-2014']",[]
region-1771,"['region-39', 'region-40', 'region-94', 'region-247', 'region-249', 'region-306', 'region-312', 'region-313', 'region-343', 'region-350', 'region-374', 'region-430', 'region-440', 'region-449', 'region-596', 'region-604', 'region-621', 'region-656', 'region-664', 'region-730', 'region-742', 'region-815', 'region-922', 'region-1187', 'region-1430', 'region-1433', 'region-1491', 'region-1512', 'region-1549', 'region-1562', 'region-1575', 'region-1590', 'region-1733', 'region-1771', 'region-1774', 'region-1777', 'region-1786', 'region-1801', 'region-1818', 'region-1832', 'region-1877', 'region-1908', 'region-2008']",[]
region-1772,"['region-80', 'region-417', 'region-463', 'region-470', 'region-743', 'region-1660', 'region-1772', 'region-1988', 'region-2004', 'region-2022', 'region-2032']",[]
region-1773,"['region-93', 'region-130', 'region-203', 'region-217', 'region-270', 'region-278', 'region-335', 'region-405', 'region-453', 'region-475', 'region-512', 'region-525', 'region-660', 'region-674', 'region-688', 'region-697', 'region-880', 'region-914', 'region-1674', 'region-1682', 'region-1720', 'region-1732', 'region-1739', 'region-1743', 'region-1773', 'region-1850', 'region-2005', 'region-2023']","['region-1682', 'region-1765', 'region-1800', 'region-1967']"
region-1774,"['region-14', 'region-40', 'region-88', 'region-94', 'region-97', 'region-107', 'region-113', 'region-167', 'region-197', 'region-204', 'region-286', 'region-296', 'region-317', 'region-329', 'region-342', 'region-353', 'region-449', 'region-503', 'region-596', 'region-621', 'region-664', 'region-745', 'region-746', 'region-815', 'region-1719', 'region-1725', 'region-1733', 'region-1771', 'region-1774', 'region-1781', 'region-1786', 'region-1818', 'region-1832', 'region-1877', 'region-1920', 'region-1952', 'region-1999']",[]
region-1775,"['region-19', 'region-132', 'region-143', 'region-170', 'region-264', 'region-434', 'region-458', 'region-482', 'region-524', 'region-738', 'region-747', 'region-751', 'region-793', 'region-831', 'region-837', 'region-846', 'region-869', 'region-890', 'region-989', 'region-1011', 'region-1114', 'region-1142', 'region-1147', 'region-1157', 'region-1180', 'region-1181', 'region-1310', 'region-1318', 'region-1322', 'region-1330', 'region-1457', 'region-1679', 'region-1775', 'region-1780', 'region-1899', 'region-1937', 'region-1954', 'region-1958', 'region-1982', 'region-1985', 'region-2042']",[]
region-1776,"['region-6', 'region-50', 'region-54', 'region-76', 'region-365', 'region-393', 'region-428', 'region-487', 'region-623', 'region-671', 'region-692', 'region-853', 'region-1750', 'region-1764', 'region-1776', 'region-1803', 'region-1822', 'region-1826', 'region-1829', 'region-1838', 'region-1845', 'region-1854', 'region-1987']",[]
region-1777,"['region-21', 'region-28', 'region-39', 'region-72', 'region-75', 'region-94', 'region-154', 'region-171', 'region-182', 'region-185', 'region-219', 'region-239', 'region-242', 'region-247', 'region-249', 'region-275', 'region-312', 'region-313', 'region-341', 'region-343', 'region-357', 'region-430', 'region-431', 'region-449', 'region-499', 'region-522', 'region-577', 'region-579', 'region-590', 'region-596', 'region-604', 'region-656', 'region-664', 'region-730', 'region-742', 'region-766', 'region-776', 'region-922', 'region-1187', 'region-1430', 'region-1433', 'region-1491', 'region-1512', 'region-1549', 'region-1562', 'region-1575', 'region-1576', 'region-1590', 'region-1687', 'region-1699', 'region-1733', 'region-1744', 'region-1761', 'region-1771', 'region-1777', 'region-1778', 'region-1786', 'region-1792', 'region-1801', 'region-1818', 'region-1832', 'region-1908', 'region-2008', 'region-2035']","['region-1645', 'region-1703', 'region-1818', 'region-1869']"
region-1778,"['region-5', 'region-23', 'region-28', 'region-59', 'region-62', 'region-72', 'region-89', 'region-100', 'region-131', 'region-140', 'region-149', 'region-154', 'region-164', 'region-171', 'region-182', 'region-185', 'region-187', 'region-189', 'region-210', 'region-219', 'region-223', 'region-229', 'region-236', 'region-239', 'region-241', 'region-242', 'region-250', 'region-275', 'region-312', 'region-361', 'region-431', 'region-436', 'region-441', 'region-499', 'region-504', 'region-511', 'region-522', 'region-534', 'region-575', 'region-577', 'region-579', 'region-656', 'region-664', 'region-742', 'region-776', 'region-1430', 'region-1433', 'region-1512', 'region-1562', 'region-1575', 'region-1590', 'region-1687', 'region-1699', 'region-1731', 'region-1741', 'region-1761', 'region-1777', 'region-1778', 'region-1786', 'region-1792', 'region-1818', 'region-1832', 'region-2035']",[]
