ID,Name,Brand,Latitude,Longitude,cate_1,cate_2,cate_3,brand:wikidata,Region_ID,District,Region,BA_ID,BA
8648214219,Citibank,Citibank,40.7202542,-74.008727,life_service,financial_service,bank,Q857063,28,Manhattan,Tribeca-Civic Center,11.0,101
8653246930,Citi Bike - Main Street @ Roosevelt Is Br,Citi Bike,40.7640589,-73.9474792,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,216,Manhattan,Upper East Side-Lenox Hill-Roosevelt Island,8.0,108
8653270811,USPS Roosevelt Island,United States Postal Service,40.7650766,-73.9466487,life_service,postal_service,post_office,Q668687,216,Manhattan,Upper East Side-Lenox Hill-Roosevelt Island,8.0,108
8653473487,Chinese Acupuncture & Acupressure Center,Chinese Acupuncture & Acupressure Center,40.7779608,-73.9548807,medical,alternative_medicine,mixed_alternative_medicine,,133,Manhattan,Upper East Side-Carnegie Hill,8.0,108
8653626438,Rumble,Rumble,40.7776464,-73.9546005,sports,sports_facility,casual_excercise_facility,,130,Manhattan,Upper East Side-Yorkville,8.0,108
8659562220,FedEx Office,FedEx Office,40.712096,-74.0086261,life_service,general_service,printing_service,Q474379,8,Manhattan,Tribeca-Civic Center,11.0,101
8659562421,Apple Gourmet,Apple Gourmet Farm,40.7117779,-74.0085143,shopping,general_store,convenience_store,,8,Manhattan,Tribeca-Civic Center,11.0,101
8659721020,jacks.,jacks.,40.755307,-73.9889271,shopping,general_store,general_goods_store,,100,Manhattan,Midtown-Times Square,60.0,105
8660568321,Rivoli Pizza,Rivoli Pizza,40.7331158,-74.0065738,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,57,Manhattan,West Village,10.0,102
8665958771,Citi Bike - 31st Street & Dirmars Boulevard,Citi Bike,40.7761789,-73.9104699,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,1459,Queens,Astoria (North)-Ditmars-Steinway,52.0,401
8665958773,Paint Place NY,Benjamin Moore,40.7767562,-73.9096256,shopping,arts_and_crafts_shop,arts_and_crafts_supplies_shop,Q4889038,1459,Queens,Astoria (North)-Ditmars-Steinway,52.0,401
8666119070,USPS,United States Postal Service,40.5907329,-73.9692089,life_service,postal_service,post_box,Q668687,860,Brooklyn,Gravesend (East)-Homecrest,48.0,315
8668221124,Citi Bike - 20 Av / 42 St,Citi Bike,40.7754277,-73.9000609,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,2288,Queens,Astoria (North)-Ditmars-Steinway,52.0,401
8668408821,Citi Bike - 20 Av / 38 St,Citi Bike,40.7772694,-73.9026499,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,2288,Queens,Astoria (North)-Ditmars-Steinway,52.0,401
8669140491,Starbucks,Starbucks,40.7526793,-73.992874,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q37158,94,Manhattan,Midtown-Times Square,60.0,105
8669172817,Burger King,Burger King,40.7096697,-74.0069073,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q177054,2025,Manhattan,Financial District-Battery Park City,11.0,101
8669186118,Dunkin',Dunkin',40.7085278,-74.0051108,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q847743,2025,Manhattan,Financial District-Battery Park City,11.0,101
8669186217,Peaches,Peaches,40.7082654,-74.0048654,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,2025,Manhattan,Financial District-Battery Park City,11.0,101
8669227466,Essen,Essen,40.7534341,-73.9928127,food_and_beverage,beverage_shop,coffee_and_tea_shop,,96,Manhattan,Chelsea-Hudson Yards,59.0,104
8669771128,Haru Sushi,Haru Sushi,40.7572312,-73.9873203,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,105,Manhattan,Midtown-Times Square,60.0,105
8670105218,Just Salad,Just Salad,40.7526921,-73.9951674,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q23091823,87,Manhattan,Chelsea-Hudson Yards,59.0,104
8672541884,USPS,United States Postal Service,40.755069,-73.9375335,life_service,postal_service,post_box,Q668687,1409,Queens,Queensbridge-Ravenswood-Dutch Kills,52.0,401
8672541889,Citi Bike - 24th Street / 41st Avenue,Citi Bike,40.7524993,-73.9399145,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,2069,Queens,Queensbridge-Ravenswood-Dutch Kills,52.0,401
8674499406,Shakespeare & Co.,Shakespeare & Co.,40.7764195,-73.9818364,shopping,books_and_stationery_shop,book_shop,,141,Manhattan,Upper West Side-Lincoln Square,28.0,107
8674499407,T-Mobile,T-Mobile,40.7760392,-73.981848,shopping,miscellaneous_store,electronics_shop,Q327634,141,Manhattan,Upper West Side-Lincoln Square,28.0,107
8676906665,Investors Bank,Investors Bank,40.7644484,-73.9147466,life_service,financial_service,bank,Q15109896,1430,Queens,Astoria (Central),52.0,401
8685969501,Citi Bike,Citi Bike,40.8183437,-73.9603801,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,2097,Manhattan,Manhattanville-West Harlem,18.0,109
8685969507,Citi Bike - West 133rd Street & 12th Avenue,Citi Bike,40.8200148,-73.9590978,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,2097,Manhattan,Manhattanville-West Harlem,18.0,109
8687853816,Scarlatto,Scarlatto,40.7912328,-73.9726585,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,168,Manhattan,Upper West Side (Central),28.0,107
8699111827,Citi Bike - 28th Steet / 41st Avenue,Citi Bike,40.7509579,-73.9380703,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,2069,Queens,Queensbridge-Ravenswood-Dutch Kills,52.0,401
8699239262,Apple Nail Spa,Apple Nail Spa,40.7894123,-73.9759563,shopping,fashion_shop,cosmetics_shop,,166,Manhattan,Upper West Side (Central),28.0,107
8699239281,Wells Fargo,Wells Fargo,40.7901982,-73.9754158,life_service,financial_service,bank,Q744149,166,Manhattan,Upper West Side (Central),28.0,107
8699249537,Bank of America,Bank of America,40.7908318,-73.9742129,life_service,financial_service,bank,Q487907,168,Manhattan,Upper West Side (Central),28.0,107
8699249538,By the Way Bakery,By the Way Bakery,40.7909079,-73.9741807,food_and_beverage,dessert_shop,bread_shop,,168,Manhattan,Upper West Side (Central),28.0,107
8706963618,Fulton Barber Shop,Fulton Barber Shop,40.6806128,-73.9538598,life_service,general_service,fashion_and_beauty_service,,719,Brooklyn,Bedford-Stuyvesant (West),2.0,303
8706977628,AT&T,AT&T,40.6803448,-73.9512149,shopping,miscellaneous_store,electronics_shop,Q298594,737,Brooklyn,Bedford-Stuyvesant (West),2.0,303
8706977629,GNC,GNC,40.6803401,-73.9511283,food_and_beverage,food_and_beverage_shop,healthy_food_shop,Q4808595,737,Brooklyn,Bedford-Stuyvesant (West),2.0,303
8707098287,Laundromat,Laundromat,40.675886,-73.9417604,life_service,household_service,laundromat,,795,Brooklyn,Crown Heights (North),3.0,308
8709392040,Lush,Lush,40.7824749,-73.981145,shopping,fashion_shop,cosmetics_shop,Q1585448,1532,Manhattan,Upper West Side (Central),28.0,107
8709392041,AT&T,AT&T,40.7830273,-73.9808621,shopping,miscellaneous_store,electronics_shop,Q298594,1532,Manhattan,Upper West Side (Central),28.0,107
8709392057,FedEx Office,FedEx Office,40.7844145,-73.9798898,life_service,general_service,printing_service,Q474379,1678,Manhattan,Upper West Side (Central),28.0,107
8709392099,claire's,claire's,40.7855061,-73.9790972,shopping,fashion_shop,accessory_shop,Q2974996,1678,Manhattan,Upper West Side (Central),28.0,107
8709392102,Mattress Firm,Mattress Firm,40.7857234,-73.9789148,shopping,household_goods_shop,furniture_and_appliance_shop,Q6791878,1678,Manhattan,Upper West Side (Central),28.0,107
8709397332,Harry's Shoes for Kids,Harry's Shoes for Kids,40.7868911,-73.9780511,shopping,fashion_shop,shoe_shop,,161,Manhattan,Upper West Side (Central),28.0,107
8709397335,Victoria's Secret,Victoria's Secret,40.7876313,-73.9774583,shopping,fashion_shop,clothes_shop,Q332477,161,Manhattan,Upper West Side (Central),28.0,107
8713039926,Citi Bike - 49th Street & 25th Avenue,Citi Bike,40.7645143,-73.9046859,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,1483,Queens,Astoria (East)-Woodside (North),52.0,401
8713039927,Citi Bike - 50th Street & 30th Avenue,Citi Bike,40.7600386,-73.9071708,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,1499,Queens,Astoria (East)-Woodside (North),52.0,401
8713039928,Citi Bike - 31st Avenue & 57th Street,Citi Bike,40.757388,-73.9045374,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,1531,Queens,Astoria (East)-Woodside (North),52.0,401
8713039929,Citi Bike - 31 Av / 61 St,Citi Bike,40.757517,-73.9015906,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,1531,Queens,Astoria (East)-Woodside (North),52.0,401
8713039930,U-Haul,U-Haul,40.7613862,-73.9012495,life_service,household_service,storage_rental,Q7862902,1531,Queens,Astoria (East)-Woodside (North),52.0,401
8713039933,Citi Bike - Bulova Av / BQE W,Citi Bike,40.7625162,-73.9026164,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,1531,Queens,Astoria (East)-Woodside (North),52.0,401
8713314333,USPS,United States Postal Service,40.6455197,-73.9732404,life_service,postal_service,post_box,Q668687,956,Brooklyn,Kensington,50.0,312
8715238516,Frank's Bike Shop,Frank's Bike Shop,40.6803938,-74.0087673,sports,sporting_goods_shop,sporting_equipment_shop,,2010,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,42.0,306
8715735514,Citi Bike,Citi Bike,40.7633344,-73.9087227,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,1483,Queens,Astoria (East)-Woodside (North),52.0,401
8720304254,Plant Fitness,Planet Fitness,40.8473787,-73.9377671,sports,sports_facility,casual_excercise_facility,,229,Manhattan,Washington Heights (South),7.0,112
8726268269,Subway,Subway,40.7537207,-73.8718059,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q244457,1621,Queens,North Corona,53.0,403
8726268270,USPS,United States Postal Service,40.7532708,-73.8905835,life_service,postal_service,post_box,Q668687,1592,Queens,Jackson Heights,53.0,403
8726268278,Jackie’s Kids,Jackie’s Kids,40.7538531,-73.8722446,shopping,fashion_shop,clothes_shop,,1578,Queens,Jackson Heights,53.0,403
8726299965,Sabrosura Latina,Sabrosura Latina,40.7530905,-73.87224,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,1578,Queens,Jackson Heights,53.0,403
8726299969,USPS,United States Postal Service,40.7528459,-73.8752984,life_service,postal_service,post_box,Q668687,1580,Queens,Jackson Heights,53.0,403
8726300001,The Salvation Army - Queens Temple Corps,The Salvation Army,40.7523808,-73.8806571,shopping,discount_store,discounted_goods_shop,Q188307,1585,Queens,Jackson Heights,53.0,403
8726300002,Animal Hospital,Animal Hospital,40.7506049,-73.89481,medical,animal_care,animal_care_facility,,2140,Queens,Jackson Heights,53.0,403
8726300005,Legends,Legend's Pub,40.7506079,-73.8947412,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,2140,Queens,Jackson Heights,53.0,403
8726354519,USPS,United States Postal Service,40.7515455,-73.8861767,life_service,postal_service,post_box,Q668687,1589,Queens,Jackson Heights,53.0,403
8726354520,Alex’s Pizza & Deli,Alex's Pizza Slice!,40.750588,-73.8949833,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,2140,Queens,Jackson Heights,53.0,403
8726354521,USPS,United States Postal Service,40.7510906,-73.8920408,life_service,postal_service,post_box,Q668687,1595,Queens,Jackson Heights,53.0,403
8726354522,USPS,United States Postal Service,40.7518625,-73.8847808,life_service,postal_service,post_box,Q668687,1589,Queens,Jackson Heights,53.0,403
8726354525,USPS,United States Postal Service,40.752243,-73.8810836,life_service,postal_service,post_box,Q668687,1585,Queens,Jackson Heights,53.0,403
8727756020,Cafe Metro,Cafe Metro,40.777635,-73.9817566,food_and_beverage,beverage_shop,coffee_and_tea_shop,,148,Manhattan,Upper West Side-Lincoln Square,28.0,107
8727756029,AT&T,AT&T,40.7779112,-73.9817566,shopping,miscellaneous_store,electronics_shop,Q298594,148,Manhattan,Upper West Side-Lincoln Square,28.0,107
8729437327,Verizon,Verizon,40.7554687,-73.9851576,shopping,miscellaneous_store,electronics_shop,Q919641,105,Manhattan,Midtown-Times Square,60.0,105
8729437330,The Guardians: Hero,The Guardians: Superhero,40.7549607,-73.9850044,recreation,arts_venue,art_display_venue,,100,Manhattan,Midtown-Times Square,60.0,105
8729455994,AT&T,AT&T,40.7360542,-73.9975253,shopping,miscellaneous_store,electronics_shop,Q298594,45,Manhattan,Greenwich Village,10.0,102
8729985303,Little Free Library,Little Free Library,40.9011028,-73.862141,education,informal_education,library,Q6650101,535,Bronx,Wakefield-Woodlawn,36.0,212
8732086705,Citi Bike - 25th Avenue & 41th Street,Citi Bike,40.7677421,-73.9110341,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,1481,Queens,Astoria (East)-Woodside (North),52.0,401
8732424947,Boost Mobile,Boost Mobile,40.790551,-73.9476874,shopping,miscellaneous_store,electronics_shop,Q4943790,157,Manhattan,East Harlem (South),37.0,111
8734632841,Citi Bike - 28 Av / 44 St,Citi Bike,40.7641764,-73.9107587,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,1481,Queens,Astoria (East)-Woodside (North),52.0,401
8735036545,Citi Bike - East 102nd Street & 1st Avenue,Citi Bike,40.786997,-73.9416603,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,154,Manhattan,East Harlem (South),37.0,111
8735036546,Citi Bike - 2 Av / E 104 St,Citi Bike,40.7891194,-73.9437299,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,155,Manhattan,East Harlem (South),37.0,111
8735036547,Citi Bike - E 106 St / Madison Av,Citi Bike,40.7934281,-73.9493913,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,158,Manhattan,East Harlem (South),37.0,111
8735320759,Citi Bike - Park Avenue & East 98th Street,Citi Bike,40.7880307,-73.9517671,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,158,Manhattan,East Harlem (South),37.0,111
8736179633,Citi Bike - Pleasant Av / E 116 St,Citi Bike,40.794951,-73.9333591,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,2042,Manhattan,East Harlem (North),37.0,111
8736432175,Citi Bike - Mt Morris Park West & West 120th Street,Citi Bike,40.8040867,-73.945905,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,185,Manhattan,East Harlem (North),37.0,111
8737033040,CVS Pharmacy,CVS Pharmacy,40.7208949,-73.8471292,medical,medical_retail,pharmacy,Q2078880,1816,Queens,Forest Hills,34.0,406
8737033041,TGI Friday's,TGI Friday's,40.720994,-73.8474035,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q1524184,1816,Queens,Forest Hills,34.0,406
8737195607,Citi Bike - 4th Avenue & Shore Road Drive,Citi Bike,40.6370241,-74.0221681,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,2117,Brooklyn,Bay Ridge,54.0,310
8739578698,7-Eleven,7-Eleven,40.7214367,-73.8449746,shopping,general_store,convenience_store,Q259340,1816,Queens,Forest Hills,34.0,406
8739643843,Red Mango,Red Mango,40.7214776,-73.8450805,food_and_beverage,dessert_shop,confectionery_shop,Q7304565,1816,Queens,Forest Hills,34.0,406
8742678999,Conoco,Conoco,40.7035694,-73.8217329,transportation,vehicle_maintenance,vehicle_fuel_station,Q214763,1543,Queens,Kew Gardens,35.0,409
8742679027,Key Food,Key Food,40.6908798,-73.8222218,shopping,general_store,supermarket,Q6398037,1493,Queens,South Richmond Hill,35.0,409
8750022721,Charming Nails,Charming Nails,40.7791088,-73.952829,shopping,fashion_shop,cosmetics_shop,,131,Manhattan,Upper East Side-Yorkville,8.0,108
8750573619,Buy-Rite Pharmacy,Buy-Rite Pharmacy V,40.7180873,-74.001073,medical,medical_retail,pharmacy,,21,Manhattan,Tribeca-Civic Center,11.0,101
8762682819,MS 443,MS 443,40.661081,-73.9889607,education,formal_education,school,,652,Brooklyn,Sunset Park (West),55.0,307
8762682821,Middle School 88,Middle School 198,40.6604319,-73.9878361,education,formal_education,school,,652,Brooklyn,Sunset Park (West),55.0,307
8764670570,The Salvation Army,The Salvation Army,40.7627903,-73.9953362,shopping,discount_store,discounted_goods_shop,Q188307,2285,Manhattan,Hell's Kitchen,59.0,104
8764670573,Citi Bike - W 64 St / W End Av,Citi Bike,40.7745834,-73.9876625,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,138,Manhattan,Upper West Side-Lincoln Square,28.0,107
8764758194,Citibike - Broadway & West 32nd Street,Citi Bike,40.748586,-73.988087,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,58,Manhattan,Midtown South-Flatiron-Union Square,60.0,105
8764758196,Citibike - Grand Street & Mott Street & Elizabeth Street,Citi Bike,40.7189896,-73.9963171,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,31,Manhattan,SoHo-Little Italy-Hudson Square,10.0,102
8765317221,Lenwich,Lenwich,40.7132343,-74.0088443,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,8,Manhattan,Tribeca-Civic Center,11.0,101
8765333020,Duane Reade,Duane Reade,40.7127837,-74.0077783,medical,medical_retail,pharmacy,Q5310380,8,Manhattan,Tribeca-Civic Center,11.0,101
8765403718,Dunkin',Dunkin',40.7128883,-74.0080601,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q847743,8,Manhattan,Tribeca-Civic Center,11.0,101
8765413717,T-Mobile,T-Mobile,40.7144888,-74.0067001,shopping,miscellaneous_store,electronics_shop,Q327634,8,Manhattan,Tribeca-Civic Center,11.0,101
8765413917,Saffron,Saffron,40.7146549,-74.0077106,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,8,Manhattan,Tribeca-Civic Center,11.0,101
8766000401,Social Cues,Social Cues,40.669586,-73.9927868,business,business_venue,events_venue,,631,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,42.0,306
8768025185,Citi Bike - Ditmars Boulevard & Crescent Street,Citi Bike,40.7787191,-73.9145984,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,1449,Queens,Astoria (North)-Ditmars-Steinway,52.0,401
8769344317,Sweetgreen,Sweetgreen,40.7154591,-74.0088142,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q18636413,8,Manhattan,Tribeca-Civic Center,11.0,101
8769344517,Tribeca Apothecary,Tribeca Apothecary,40.7170037,-74.0082591,medical,medical_retail,pharmacy,,23,Manhattan,Tribeca-Civic Center,11.0,101
8769372917,Drybar,Drybar,40.7180142,-74.007471,life_service,general_service,fashion_and_beauty_service,Q18352685,23,Manhattan,Tribeca-Civic Center,11.0,101
8769373117,Bank of America,Bank of America,40.7154099,-74.0077828,life_service,financial_service,atm,Q487907,8,Manhattan,Tribeca-Civic Center,11.0,101
8773039641,Arby's,Arby's,40.7120042,-73.8853588,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q630866,1770,Queens,Middle Village Cemetery,56.0,405
8780044664,Sagar Chinese,Sagar Chinese,40.7438091,-73.7183797,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,1994,Queens,Bellerose,44.0,413
8780665839,LensCrafters,LensCrafters,40.7674909,-73.9814421,medical,medical_practice,specialist_practice,Q6523209,2308,Manhattan,Midtown-Times Square,60.0,105
8780665841,Chase,Chase,40.7672415,-73.9822581,life_service,financial_service,bank,Q524629,2308,Manhattan,Midtown-Times Square,60.0,105
8780665847,First Republic,First Republic Bank,40.768079,-73.9827208,life_service,financial_service,bank,,2310,Manhattan,Upper West Side-Lincoln Square,59.0,104
8780665851,Breads Bakery,Breads Bakery,40.7709462,-73.9818578,food_and_beverage,dessert_shop,bread_shop,,135,Manhattan,Upper West Side-Lincoln Square,28.0,107
8783860001,Citi Bike,Citi Bike,40.7727329,-73.9061247,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,1465,Queens,Astoria (North)-Ditmars-Steinway,52.0,401
