Region,Nearby,Similar
Astoria (Central)_2077,"['Queensbridge-Ravenswood-Dutch Kills_1418', 'Queensbridge-Ravenswood-Dutch Kills_1420', 'Astoria (Central)_1424', 'Astoria (Central)_1426', 'Astoria (Central)_1428', 'Astoria (Central)_1429', 'Astoria (Central)_1430', 'Astoria (Central)_1431', 'Astoria (Central)_1432', 'Astoria (Central)_1433', 'Astoria (Central)_1434', 'Old Astoria-Hallets Point_1435', 'Old Astoria-Hallets Point_1436', 'Astoria (East)-Woodside (North)_1484', 'Astoria (East)-Woodside (North)_1486', 'Astoria (East)-Woodside (North)_1488', 'Astoria (East)-Woodside (North)_1490', 'Astoria (East)-Woodside (North)_1492', 'Astoria (East)-Woodside (North)_1494', 'Astoria (East)-Woodside (North)_1497', 'Astoria (Central)_2076']",[]
Ridgewood_2078,"['Ridgewood_1737', 'Highland Park-Cypress Hills Cemeteries (North)_1740', 'Glendale_1743', 'Glendale_1745', 'Glendale_1747', 'Glendale_1748', 'Ridgewood_1751', 'Ridgewood_1752', 'Ridgewood_1757', 'Ridgewood_1769', 'Middle Village Cemetery_1770', 'Glendale_1780', 'Glendale_1781', 'Ridgewood_2079']",[]
Ridgewood_2079,"['Ridgewood_1730', 'Ridgewood_1731', 'Ridgewood_1733', 'Ridgewood_1735', 'Ridgewood_1737', 'Ridgewood_1739', 'Highland Park-Cypress Hills Cemeteries (North)_1740', 'Glendale_1743', 'Glendale_1745', 'Glendale_1747', 'Glendale_1748', 'Ridgewood_1751', 'Ridgewood_1752', 'Ridgewood_1753', 'Ridgewood_1769', 'Ridgewood_2078']",[]
Great Kills-Eltingville_2080,"['Great Kills-Eltingville_1317', 'Great Kills-Eltingville_1324', 'Great Kills-Eltingville_1325', ""Annadale-Huguenot-Prince's Bay-Woodrow_1333"", 'Great Kills-Eltingville_2081', ""Annadale-Huguenot-Prince's Bay-Woodrow_2173""]",[]
Great Kills-Eltingville_2081,"['Great Kills-Eltingville_1317', 'Great Kills-Eltingville_1320', 'Great Kills-Eltingville_1324', ""Annadale-Huguenot-Prince's Bay-Woodrow_1326"", 'Great Kills-Eltingville_1327', 'Arden Heights-Rossville_1329', 'Arden Heights-Rossville_1330', ""Annadale-Huguenot-Prince's Bay-Woodrow_1333"", 'Great Kills-Eltingville_2080', ""Annadale-Huguenot-Prince's Bay-Woodrow_2173""]",[]
Grasmere-Arrochar-South Beach-Dongan Hills_2082,"['Grasmere-Arrochar-South Beach-Dongan Hills_1292', 'Grasmere-Arrochar-South Beach-Dongan Hills_1296', 'New Dorp-Midland Beach_1301', 'New Dorp-Midland Beach_1302', 'New Dorp-Midland Beach_1304', 'Grasmere-Arrochar-South Beach-Dongan Hills_1380', 'Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights_2129', 'Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights_2290', 'Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights_2324']",['Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights_1331']
Hamilton Heights-Sugar Hill_2083,"['Hamilton Heights-Sugar Hill_210', 'Harlem (North)_211', 'Harlem (North)_212', 'Harlem (North)_213', 'Harlem (North)_214', 'Hamilton Heights-Sugar Hill_215', 'Washington Heights (South)_218', 'Washington Heights (South)_220', 'Washington Heights (South)_221', 'Washington Heights (South)_222', 'Hamilton Heights-Sugar Hill_2035', 'Hamilton Heights-Sugar Hill_2036', 'Harlem (North)_2085', 'Hamilton Heights-Sugar Hill_2291', 'Washington Heights (South)_2315', 'Harlem (North)_2316', 'Highbridge Park_2317']",[]
Mott Haven-Port Morris_2084,"['East Harlem (North)_182', 'East Harlem (North)_190', 'Harlem (North)_196', 'Harlem (North)_214', 'East Harlem (North)_219', 'Mott Haven-Port Morris_246', 'Mott Haven-Port Morris_247', 'Mott Haven-Port Morris_251', 'Mott Haven-Port Morris_253', 'Mott Haven-Port Morris_258', 'Mott Haven-Port Morris_260', 'Mott Haven-Port Morris_262', 'Concourse-Concourse Village_271', 'Concourse-Concourse Village_272', 'Melrose_276', 'Melrose_277', 'Melrose_281', 'Mott Haven-Port Morris_330', 'Concourse-Concourse Village_2128', 'East Harlem (North)_2277', 'Harlem (North)_2278']",[]
Harlem (North)_2085,"['Hamilton Heights-Sugar Hill_210', 'Harlem (North)_212', 'Harlem (North)_213', 'Harlem (North)_214', 'Hamilton Heights-Sugar Hill_215', 'Washington Heights (South)_218', 'Washington Heights (South)_220', 'Washington Heights (South)_221', 'Washington Heights (South)_223', 'Washington Heights (South)_224', 'Washington Heights (South)_225', 'Yankee Stadium-Macombs Dam Park_274', 'Highbridge_354', 'Hamilton Heights-Sugar Hill_2083', 'Highbridge_2095', 'Concourse-Concourse Village_2128', 'Washington Heights (South)_2315', 'Harlem (North)_2316', 'Highbridge Park_2317']","['Sheepshead Bay-Manhattan Beach-Gerritsen Beach_1036', 'Marine Park-Mill Basin-Bergen Beach_1068', 'Bensonhurst_2157']"
Prospect Lefferts Gardens-Wingate_2086,"['Crown Heights (South)_800', 'Crown Heights (South)_801', 'Prospect Lefferts Gardens-Wingate_806', 'Crown Heights (South)_808', 'Crown Heights (South)_809', 'Crown Heights (South)_810', 'Crown Heights (South)_828', 'Crown Heights (South)_830', 'Prospect Lefferts Gardens-Wingate_1112', 'Prospect Lefferts Gardens-Wingate_1113', 'Prospect Lefferts Gardens-Wingate_1114', 'Prospect Lefferts Gardens-Wingate_1115', 'East Flatbush-Rugby_1116', 'East Flatbush-Erasmus_1117', 'East Flatbush-Erasmus_1118', 'East Flatbush-Erasmus_1119', 'East Flatbush-Rugby_1141', 'Prospect Lefferts Gardens-Wingate_1142', 'Prospect Lefferts Gardens-Wingate_1143', 'Prospect Lefferts Gardens-Wingate_2087']","['Williamsbridge-Olinville_11', 'Harlem (North)_196', 'Harlem (North)_213', 'Soundview-Clason Point_244', 'Mott Haven-Port Morris_256', 'Hunts Point_302', 'Claremont Park_341', 'Highbridge_365', 'Mount Hope_383', 'Mount Eden-Claremont (West)_388', 'Mount Hope_390', 'Mount Hope_392', 'University Heights (North)-Fordham_412', 'Riverdale-Spuyten Duyvil_439', 'Eastchester-Edenwald-Baychester_549', 'Bay Ridge_649', 'Borough Park_720', 'Lincoln Terrace Park_834', 'Mapleton-Midwood (West)_926', 'Sheepshead Bay-Manhattan Beach-Gerritsen Beach_1027', 'McGuire Fields_1072', 'Flatbush_1091', 'East Flatbush-Farragut_1098', 'East Flatbush-Farragut_1103', 'East Flatbush-Remsen Village_1168', 'Flatlands_1174', 'Canarsie_1188', 'Canarsie Park & Pier_1210', 'Shirley Chisholm State Park_1219', 'Spring Creek-Starrett City_1220', 'East New York (North)_1240', 'East New York (North)_1243', 'East New York (North)_1244', 'East New York-City Line_1262', 'East New York-City Line_1268', 'East New York-City Line_1272', 'St. George-New Brighton_1275', 'West New Brighton-Silver Lake-Grymes Hill_1290', 'West New Brighton-Silver Lake-Grymes Hill_1298', ""Annadale-Huguenot-Prince's Bay-Woodrow_1326"", 'Arden Heights-Rossville_1329', ""Annadale-Huguenot-Prince's Bay-Woodrow_1333"", 'Claremont Village-Claremont (East)_1351', 'Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights_1384', 'South Ozone Park_1442', 'Astoria (North)-Ditmars-Steinway_1443', 'Richmond Hill_1473', 'St. Albans_1639', 'Elmhurst_1664', 'Elmhurst_1670', 'Ridgewood_1724', 'Queens Village_1749', 'Glendale_1783', 'Forest Hills_1825', 'Flushing-Willets Point_1847', 'South Ozone Park_1857', 'Jacob Riis Park-Fort Tilden-Breezy Point Tip_1873', 'Rockaway Community Park_1897', 'Fort Totten_1905', 'Far Rockaway-Bayswater_1912', 'Whitestone-Beechhurst_1916', 'Murray Hill-Broadway Flushing_1918', 'Murray Hill-Broadway Flushing_1919', 'Breezy Point-Belle Harbor-Rockaway Park-Broad Channel_1920', 'Murray Hill-Broadway Flushing_1928', 'East Flushing_1944', 'Cunningham Park_1959', 'University Heights (South)-Morris Heights_2001', 'Bath Beach_2044', 'Douglaston-Little Neck_2059', 'St. Albans_2071', 'St. Albans_2072', 'Highbridge_2096', 'Parkchester_2105', 'Springfield Gardens (South)-Brookville_2163', 'Hunts Point_2172', ""Mariner's Harbor-Arlington-Graniteville_2185"", 'Whitestone-Beechhurst_2220', 'Kew Gardens_2271', 'Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights_2324']"
Prospect Lefferts Gardens-Wingate_2087,"['Crown Heights (South)_800', 'Crown Heights (South)_801', 'Prospect Lefferts Gardens-Wingate_806', 'Crown Heights (South)_808', 'Crown Heights (South)_809', 'Crown Heights (South)_830', 'Prospect Lefferts Gardens-Wingate_1112', 'Prospect Lefferts Gardens-Wingate_1113', 'Prospect Lefferts Gardens-Wingate_1114', 'Prospect Lefferts Gardens-Wingate_1115', 'East Flatbush-Rugby_1116', 'East Flatbush-Erasmus_1117', 'East Flatbush-Erasmus_1118', 'East Flatbush-Erasmus_1119', 'East Flatbush-Rugby_1141', 'Prospect Lefferts Gardens-Wingate_1142', 'Prospect Lefferts Gardens-Wingate_1143', 'Prospect Lefferts Gardens-Wingate_2086']","['Flatbush_964', 'Long Island City-Hunters Point_2302']"
East Flatbush-Erasmus_2088,"['Flatbush_1104', 'East Flatbush-Erasmus_1105', 'Flatbush_1106', 'East Flatbush-Erasmus_1107', 'East Flatbush-Erasmus_1108', 'Flatbush_1110', 'Prospect Lefferts Gardens-Wingate_1114', 'Prospect Lefferts Gardens-Wingate_1115', 'East Flatbush-Rugby_1116', 'East Flatbush-Erasmus_1117', 'East Flatbush-Erasmus_1118', 'East Flatbush-Erasmus_1119', 'East Flatbush-Erasmus_1120', 'East Flatbush-Erasmus_1121', 'East Flatbush-Erasmus_1122', 'East Flatbush-Farragut_1123', 'East Flatbush-Farragut_1124', 'Holy Cross Cemetery_1132', 'East Flatbush-Farragut_1133', 'East Flatbush-Rugby_1134', 'East Flatbush-Erasmus_2089']",['Grasmere-Arrochar-South Beach-Dongan Hills_1296']
East Flatbush-Erasmus_2089,"['Prospect Lefferts Gardens-Wingate_1114', 'Prospect Lefferts Gardens-Wingate_1115', 'East Flatbush-Rugby_1116', 'East Flatbush-Erasmus_1117', 'East Flatbush-Erasmus_1118', 'East Flatbush-Erasmus_1119', 'East Flatbush-Erasmus_1121', 'East Flatbush-Erasmus_1122', 'East Flatbush-Farragut_1123', 'East Flatbush-Farragut_1124', 'East Flatbush-Farragut_1125', 'Holy Cross Cemetery_1132', 'East Flatbush-Farragut_1133', 'East Flatbush-Rugby_1134', 'East Flatbush-Rugby_1141', 'East Flatbush-Erasmus_2088']",[]
Elmhurst_2090,"['Elmhurst_1574', 'Corona_1656', 'Corona_1662', 'Elmhurst_1664', 'Elmhurst_1665', 'Elmhurst_1667', 'Elmhurst_1672', 'Elmhurst_1676', 'Elmhurst_1682', 'Elmhurst_1693', 'Middle Village_1698', 'Middle Village_1800', 'Middle Village_1802', 'Elmhurst_1805', 'Rego Park_1806', 'Rego Park_1808', 'Rego Park_1810', 'Rego Park_1821', 'Rego Park_1822', 'Elmhurst_2091', 'Middle Village_2164', 'Elmhurst_2169', 'Elmhurst_2260']",[]
Elmhurst_2091,"['Woodside_1555', 'Elmhurst_1570', 'Elmhurst_1572', 'Elmhurst_1574', 'Elmhurst_1672', 'Elmhurst_1676', 'Elmhurst_1682', 'Woodside_1685', 'Maspeth_1688', 'Maspeth_1689', 'Maspeth_1692', 'Elmhurst_1693', 'Middle Village_1698', 'Maspeth_1704', 'Elmhurst_1805', 'Rego Park_1806', 'Elmhurst_2090', 'Middle Village_2164', 'Elmhurst_2169', 'Woodside_2206', 'Elmhurst_2208', 'Elmhurst_2260']",[]
Montefiore Cemetery_2092,"['St. Albans_1610', 'St. Albans_1622', 'St. Albans_1628', 'Cambria Heights_1764', 'Cambria Heights_1766', 'Cambria Heights_1767', 'Cambria Heights_1768', 'Cambria Heights_1771', 'Laurelton_1772', 'Laurelton_1774', 'Cambria Heights_1776', 'Laurelton_1779', 'Laurelton_1782', 'Laurelton_2093', 'Laurelton_2094']",[]
Laurelton_2093,"['Laurelton_1612', 'Cambria Heights_1767', 'Cambria Heights_1768', 'Cambria Heights_1771', 'Laurelton_1772', 'Rosedale_1773', 'Laurelton_1774', 'Laurelton_1779', 'Laurelton_1782', 'Rosedale_1784', 'Montefiore Cemetery_2092', 'Laurelton_2094']",[]
Laurelton_2094,"['Laurelton_1612', 'Cambria Heights_1767', 'Cambria Heights_1768', 'Laurelton_1772', 'Laurelton_1774', 'Laurelton_1779', 'Laurelton_1782', 'Laurelton_1787', 'Laurelton_1788', 'Montefiore Cemetery_2092', 'Laurelton_2093']",['Greenpoint_1020']
Highbridge_2095,"['Washington Heights (South)_220', 'Washington Heights (South)_223', 'Yankee Stadium-Macombs Dam Park_274', 'Highbridge_354', 'Concourse-Concourse Village_356', 'Concourse-Concourse Village_357', 'Highbridge_358', 'Highbridge_365', 'Mount Eden-Claremont (West)_374', 'Mount Eden-Claremont (West)_376', 'Harlem (North)_2085', 'Highbridge_2096', 'Concourse-Concourse Village_2128', 'Highbridge Park_2317']",[]
Highbridge_2096,"['Washington Heights (South)_223', 'Washington Heights (South)_225', 'Washington Heights (South)_228', 'Washington Heights (North)_231', 'Washington Heights (North)_232', 'Yankee Stadium-Macombs Dam Park_274', 'Highbridge_354', 'Concourse-Concourse Village_357', 'Highbridge_358', 'Highbridge_365', 'University Heights (South)-Morris Heights_366', 'Mount Eden-Claremont (West)_367', 'University Heights (South)-Morris Heights_368', 'University Heights (South)-Morris Heights_369', 'Mount Eden-Claremont (West)_374', 'University Heights (South)-Morris Heights_2001', 'Highbridge_2095', 'Highbridge Park_2317']","['Williamsbridge-Olinville_11', 'Harlem (North)_196', 'Harlem (North)_213', 'Soundview-Clason Point_244', 'Mott Haven-Port Morris_256', 'Hunts Point_302', 'Claremont Park_341', 'Highbridge_365', 'Mount Hope_383', 'Mount Eden-Claremont (West)_388', 'Mount Hope_390', 'Mount Hope_392', 'University Heights (North)-Fordham_412', 'Kingsbridge Heights-Van Cortlandt Village_424', 'Eastchester-Edenwald-Baychester_549', 'Bay Ridge_649', 'Borough Park_720', 'Lincoln Terrace Park_834', 'Mapleton-Midwood (West)_926', 'Sheepshead Bay-Manhattan Beach-Gerritsen Beach_1027', 'McGuire Fields_1072', 'Flatbush_1091', 'East Flatbush-Farragut_1098', 'East Flatbush-Farragut_1103', 'East Flatbush-Remsen Village_1168', 'Flatlands_1174', 'Canarsie_1188', 'Canarsie Park & Pier_1210', 'Shirley Chisholm State Park_1219', 'Spring Creek-Starrett City_1220', 'East New York (North)_1240', 'East New York (North)_1243', 'East New York (North)_1244', 'East New York-City Line_1262', 'East New York-City Line_1268', 'East New York-City Line_1272', 'West New Brighton-Silver Lake-Grymes Hill_1290', 'West New Brighton-Silver Lake-Grymes Hill_1298', ""Annadale-Huguenot-Prince's Bay-Woodrow_1326"", 'Arden Heights-Rossville_1329', 'Claremont Village-Claremont (East)_1351', 'Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights_1384', 'South Ozone Park_1442', 'Astoria (North)-Ditmars-Steinway_1443', 'Richmond Hill_1473', 'St. Albans_1639', 'Elmhurst_1664', 'Elmhurst_1670', 'Ridgewood_1724', 'Queens Village_1749', 'Glendale_1783', 'Forest Hills_1825', 'Flushing-Willets Point_1847', 'South Ozone Park_1857', 'Jacob Riis Park-Fort Tilden-Breezy Point Tip_1873', 'Rockaway Community Park_1897', 'Fort Totten_1905', 'Far Rockaway-Bayswater_1912', 'Whitestone-Beechhurst_1916', 'Murray Hill-Broadway Flushing_1919', 'Murray Hill-Broadway Flushing_1928', 'East Flushing_1944', 'Cunningham Park_1959', 'Douglaston-Little Neck_1985', 'University Heights (South)-Morris Heights_2001', 'Bath Beach_2044', 'Douglaston-Little Neck_2059', 'St. Albans_2071', 'St. Albans_2072', 'Prospect Lefferts Gardens-Wingate_2086', 'Parkchester_2105', 'Springfield Gardens (South)-Brookville_2163', 'Hunts Point_2172', ""Mariner's Harbor-Arlington-Graniteville_2185"", 'Whitestone-Beechhurst_2220', 'Kew Gardens_2271', 'Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights_2324']"
Manhattanville-West Harlem_2097,"['Morningside Heights_183', 'Morningside Heights_189', 'Morningside Heights_191', 'Morningside Heights_193', 'Morningside Heights_194', 'Manhattanville-West Harlem_195', 'Harlem (North)_197', 'Manhattanville-West Harlem_199', 'Harlem (North)_202', 'Manhattanville-West Harlem_204', 'Hamilton Heights-Sugar Hill_206', 'Harlem (South)_227', 'Morningside Heights_1419', 'Manhattanville-West Harlem_2098', 'Hamilton Heights-Sugar Hill_2291']",[]
Manhattanville-West Harlem_2098,"['Morningside Heights_193', 'Morningside Heights_194', 'Manhattanville-West Harlem_195', 'Manhattanville-West Harlem_199', 'Manhattanville-West Harlem_204', 'Hamilton Heights-Sugar Hill_206', 'Manhattanville-West Harlem_2097']","['Kensington_313', 'Wakefield-Woodlawn_535', 'Sunset Park (West)_652', 'Crown Heights (North)_835', 'Sheepshead Bay-Manhattan Beach-Gerritsen Beach_1024', 'East New York-New Lots_1223', 'Washington Heights (South)_2315']"
Jamaica Estates-Holliswood_2099,"['Jamaica Estates-Holliswood_1297', 'Jamaica Hills-Briarwood_1663', 'Jamaica Estates-Holliswood_1668', 'Jamaica Estates-Holliswood_1675', 'Jamaica Estates-Holliswood_1677', 'Jamaica Estates-Holliswood_1679', 'Pomonok-Electchester-Hillcrest_1957', 'Cunningham Park_1959', 'Fresh Meadows-Utopia_1964', 'Fresh Meadows-Utopia_1965', 'Fresh Meadows-Utopia_1966', 'Fresh Meadows-Utopia_1967', 'Pomonok-Electchester-Hillcrest_2063', 'Fresh Meadows-Utopia_2100', 'Jamaica Estates-Holliswood_2323']",[]
Fresh Meadows-Utopia_2100,"['Cunningham Park_1959', 'Oakland Gardens-Hollis Hills_1960', 'Fresh Meadows-Utopia_1964', 'Fresh Meadows-Utopia_1965', 'Fresh Meadows-Utopia_1966', 'Fresh Meadows-Utopia_1967', 'Jamaica Estates-Holliswood_2099']",[]
Flatlands_2101,"['Midwood_318', 'Midwood_319', 'Madison_1040', 'Marine Park-Mill Basin-Bergen Beach_1041', 'Marine Park-Mill Basin-Bergen Beach_1042', 'Marine Park-Mill Basin-Bergen Beach_1043', 'Flatlands_1044', 'Flatlands_1080', 'Flatlands_1081', 'Flatlands_1082', 'Flatlands_1083', 'Midwood_1084', 'Midwood_1085', 'Midwood_1086', 'Flatbush_1095', 'Flatlands_1096', 'Flatlands_2016', 'Flatlands_2102']",[]
Flatlands_2102,"['Midwood_318', 'Midwood_319', 'Midwood_987', 'Madison_989', 'Marine Park-Mill Basin-Bergen Beach_1039', 'Madison_1040', 'Marine Park-Mill Basin-Bergen Beach_1041', 'Marine Park-Mill Basin-Bergen Beach_1042', 'Marine Park-Mill Basin-Bergen Beach_1043', 'Flatlands_1044', 'Marine Park-Mill Basin-Bergen Beach_1045', 'Marine Park-Mill Basin-Bergen Beach_1046', 'Marine Park-Mill Basin-Bergen Beach_1047', 'Flatlands_1053', 'Flatlands_1054', 'Flatlands_1078', 'Flatlands_1081', 'Flatlands_1082', 'Flatlands_1083', 'Midwood_1084', 'Midwood_1086', 'Midwood_1087', 'Flatlands_2016', 'Flatlands_2101']",[]
Upper East Side-Lenox Hill-Roosevelt Island_2103,"['East Midtown-Turtle Bay_89', 'Upper East Side-Lenox Hill-Roosevelt Island_90', 'East Midtown-Turtle Bay_92', 'Upper East Side-Lenox Hill-Roosevelt Island_95', 'Upper East Side-Lenox Hill-Roosevelt Island_104', 'Upper East Side-Carnegie Hill_106', 'Upper East Side-Lenox Hill-Roosevelt Island_111', 'Upper East Side-Lenox Hill-Roosevelt Island_112', 'Upper East Side-Carnegie Hill_114', 'Upper East Side-Lenox Hill-Roosevelt Island_117', 'Upper East Side-Lenox Hill-Roosevelt Island_118', 'Upper East Side-Lenox Hill-Roosevelt Island_119', 'Upper East Side-Lenox Hill-Roosevelt Island_121', 'Upper East Side-Lenox Hill-Roosevelt Island_216', 'Upper East Side-Lenox Hill-Roosevelt Island_217', 'Upper East Side-Lenox Hill-Roosevelt Island_243', 'Upper East Side-Lenox Hill-Roosevelt Island_2104']",[]
Upper East Side-Lenox Hill-Roosevelt Island_2104,"['Upper East Side-Lenox Hill-Roosevelt Island_90', 'Upper East Side-Lenox Hill-Roosevelt Island_95', 'Upper East Side-Lenox Hill-Roosevelt Island_104', 'Upper East Side-Carnegie Hill_106', 'Upper East Side-Lenox Hill-Roosevelt Island_111', 'Upper East Side-Lenox Hill-Roosevelt Island_112', 'Upper East Side-Carnegie Hill_114', 'Upper East Side-Lenox Hill-Roosevelt Island_117', 'Upper East Side-Lenox Hill-Roosevelt Island_118', 'Upper East Side-Lenox Hill-Roosevelt Island_119', 'Upper East Side-Lenox Hill-Roosevelt Island_121', 'Upper East Side-Yorkville_122', 'Upper East Side-Yorkville_123', 'Upper East Side-Yorkville_124', 'Upper East Side-Yorkville_126', 'Upper East Side-Lenox Hill-Roosevelt Island_216', 'Upper East Side-Lenox Hill-Roosevelt Island_217', 'Upper East Side-Lenox Hill-Roosevelt Island_243', 'Upper East Side-Lenox Hill-Roosevelt Island_2103']",[]
Parkchester_2105,"['Castle Hill-Unionport_259', 'Soundview-Bruckner-Bronx River_280', 'Castle Hill-Unionport_282', 'Soundview-Bruckner-Bronx River_286', 'Castle Hill-Unionport_288', 'Castle Hill-Unionport_295', 'Westchester Square_360', 'Westchester Square_361', 'Parkchester_363', 'Parkchester_364', 'Soundview-Bruckner-Bronx River_370', 'Parkchester_371', 'Soundview-Bruckner-Bronx River_373', 'Parkchester_2106', 'Pelham Parkway-Van Nest_2265', 'Pelham Parkway-Van Nest_2266']","['Williamsbridge-Olinville_11', 'Harlem (North)_196', 'Harlem (North)_213', 'Soundview-Clason Point_244', 'Mott Haven-Port Morris_256', 'Hunts Point_302', 'Claremont Park_341', 'Highbridge_365', 'Mount Hope_383', 'Mount Eden-Claremont (West)_388', 'Mount Hope_390', 'Mount Hope_392', 'University Heights (North)-Fordham_412', 'Riverdale-Spuyten Duyvil_439', 'Eastchester-Edenwald-Baychester_549', 'Bay Ridge_649', 'Borough Park_720', 'Lincoln Terrace Park_834', 'Mapleton-Midwood (West)_926', 'Sheepshead Bay-Manhattan Beach-Gerritsen Beach_1027', 'McGuire Fields_1072', 'Flatbush_1091', 'East Flatbush-Farragut_1098', 'East Flatbush-Farragut_1103', 'East Flatbush-Remsen Village_1168', 'Flatlands_1174', 'Canarsie_1188', 'Canarsie Park & Pier_1210', 'Shirley Chisholm State Park_1219', 'Spring Creek-Starrett City_1220', 'East New York (North)_1240', 'East New York (North)_1243', 'East New York (North)_1244', 'East New York-City Line_1262', 'East New York-City Line_1268', 'East New York-City Line_1272', 'St. George-New Brighton_1275', 'West New Brighton-Silver Lake-Grymes Hill_1290', 'West New Brighton-Silver Lake-Grymes Hill_1298', ""Annadale-Huguenot-Prince's Bay-Woodrow_1326"", 'Arden Heights-Rossville_1329', ""Annadale-Huguenot-Prince's Bay-Woodrow_1333"", 'Claremont Village-Claremont (East)_1351', 'Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights_1384', 'South Ozone Park_1442', 'Astoria (North)-Ditmars-Steinway_1443', 'Richmond Hill_1473', 'St. Albans_1639', 'Elmhurst_1664', 'Elmhurst_1670', 'Ridgewood_1724', 'Queens Village_1749', 'Glendale_1783', 'Forest Hills_1825', 'Flushing-Willets Point_1847', 'South Ozone Park_1857', 'Jacob Riis Park-Fort Tilden-Breezy Point Tip_1873', 'Rockaway Community Park_1897', 'Fort Totten_1905', 'Far Rockaway-Bayswater_1912', 'Whitestone-Beechhurst_1916', 'Murray Hill-Broadway Flushing_1918', 'Murray Hill-Broadway Flushing_1919', 'Breezy Point-Belle Harbor-Rockaway Park-Broad Channel_1920', 'Murray Hill-Broadway Flushing_1928', 'East Flushing_1944', 'Cunningham Park_1959', 'University Heights (South)-Morris Heights_2001', 'Bath Beach_2044', 'Douglaston-Little Neck_2059', 'St. Albans_2071', 'St. Albans_2072', 'Prospect Lefferts Gardens-Wingate_2086', 'Highbridge_2096', 'Springfield Gardens (South)-Brookville_2163', 'Hunts Point_2172', ""Mariner's Harbor-Arlington-Graniteville_2185"", 'Whitestone-Beechhurst_2220', 'Kew Gardens_2271', 'Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights_2324']"
